mass_A
t,x,y
1.327191667E2,1.879253051E-1,-1.854531812E-1
1.327233333E2,1.799527169E-1,-1.943712287E-1
1.327275000E2,1.751741662E-1,-1.990700234E-1
1.327316667E2,1.708515388E-1,-2.038375230E-1
1.327358333E2,1.654796548E-1,-2.093794597E-1
1.327400000E2,1.622785319E-1,-2.131439700E-1
1.327441667E2,1.564330106E-1,-2.174803455E-1
1.327483333E2,1.524206305E-1,-2.226978640E-1
1.327525000E2,1.483917175E-1,-2.268543165E-1
1.327566667E2,1.434710332E-1,-2.321617965E-1
1.327608333E2,1.376137027E-1,-2.357402677E-1
1.327650000E2,1.322370951E-1,-2.409790428E-1
1.327691667E2,1.279607351E-1,-2.438506009E-1
1.327733333E2,1.238312323E-1,-2.464166355E-1
1.327775000E2,1.186583775E-1,-2.501360594E-1
1.327816667E2,1.133055997E-1,-2.520388749E-1
1.327858333E2,1.090825926E-1,-2.534692341E-1
1.327900000E2,1.048406909E-1,-2.536869466E-1
1.327941667E2,9.997002821E-2,-2.524740884E-1
1.327983333E2,9.523559441E-2,-2.502735929E-1
1.328025000E2,9.086830350E-2,-2.473092886E-1
1.328066667E2,8.635887913E-2,-2.449536695E-1
1.328108333E2,8.030176143E-2,-2.405753274E-1
1.328150000E2,7.615003258E-2,-2.368495761E-1
1.328191667E2,7.040080026E-2,-2.327696720E-1
1.328233333E2,6.541183400E-2,-2.288295396E-1
1.328275000E2,6.042286774E-2,-2.248894071E-1
1.328316667E2,5.466064528E-2,-2.199758084E-1
1.328358333E2,4.936025088E-2,-2.155098667E-1
1.328400000E2,4.489000835E-2,-2.108035636E-1
1.328441667E2,3.913487142E-2,-2.063447074E-1
1.328483333E2,3.326358130E-2,-2.041619257E-1
1.328525000E2,2.618672996E-2,-2.024527813E-1
1.328566667E2,1.934079265E-2,-2.009674654E-1
1.328608333E2,1.264171250E-2,-1.991766260E-1
1.328650000E2,6.225341500E-3,-1.942717978E-1
1.328691667E2,-1.757649426E-3,-1.916884323E-1
1.328733333E2,-8.667644628E-3,-1.884565393E-1
1.328775000E2,-1.567490637E-2,-1.847748699E-1
1.328816667E2,-1.916319698E-2,-1.868149070E-1
1.328858333E2,-2.701939512E-2,-1.865762841E-1
1.328900000E2,-3.375070780E-2,-1.835365071E-1
1.328941667E2,-3.998257473E-2,-1.809798807E-1
1.328983333E2,-4.581496470E-2,-1.782561980E-1
1.329025000E2,-5.115996508E-2,-1.758465850E-1
1.329066667E2,-5.698609160E-2,-1.735248847E-1
1.329108333E2,-6.312002439E-2,-1.720925562E-1
1.329150000E2,-6.803109341E-2,-1.692003874E-1
1.329191667E2,-7.072509043E-2,-1.665890549E-1
1.329233333E2,-7.409529663E-2,-1.643673028E-1
1.329275000E2,-8.003174888E-2,-1.628678158E-1
1.329316667E2,-8.538667711E-2,-1.597672826E-1
1.329358333E2,-8.945671094E-2,-1.564193025E-1
1.329400000E2,-9.324483967E-2,-1.517023711E-1
